date,date_raw,author,rating,title,text,product_slug,product_url,image_url
2026-04-15,15. April 2026,Simon Jöhr,5.0,YoYo Viper mit Kugellager - blau,sehr cool funktioniert und macht Spass. Aber auch preislich eher hoch,yoyo-viper-mit-kugellager-blau,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/freilauf-yoyos/yoyo-viper-mit-kugellager-blau.html,https://www.jugglux.ch/media/image/02/c4/f0/yoyo-viper-mit-kugellager-blau-236482-35890_600x600.png
2026-04-15,15. April 2026,Simon Jöhr,1.5,Yoyofactory Replay Pro Fire Marble,"Die Schnur, welche dazu geliefert wird ist nicht sehr geeignet. Zudem ist der Freilauf zu fein eingestellt, bzw. zu grob, läuft fast nur frei und ist schwierig zu bedienen. Muss auch viel mehr zusammengedreht werden als angegeben, damit es einigermassen funktioniert.",yoyofactory-replay-pro-fire-marble,https://www.jugglux.ch/outdoor-und-freizeit/yoyo-shop/freilauf-yoyos/yoyofactory-replay-pro-fire-marble.html,https://www.jugglux.ch/media/image/e9/df/9a/yoyofactory-replay-pro-fire-marble-245966-39757_600x600.jpg
2026-04-14,14. April 2026,Nina,5.0,100% zufrieden,Ich habe den Bravo Lunastick - Eclipse Berlin Weiss Fluo gekauft und bin sehr sehr zufrieden! Die Verarbeitung ist super und sieht genau so toll aus wie auf dem Foto!,bravo-lunastick-eclipse-berlin-weiss-fluo,https://www.jugglux.ch/jonglieren-und-artistik/flowersticks-devilsticks-buugeng/lunastix-und-flowersticks/bravo-lunastick-eclipse-berlin-weiss-fluo.html,https://www.jugglux.ch/media/image/87/70/98/bravo-lunastick-eclipse-berlin-weiss-fluo-235488-43129_600x600.jpg
2026-04-14,14. April 2026,Pött,5.0,Macht Spass,"Wusste garn nicht das es so viele "" Böse Frauen "" gab .",weltquartett-tyranninnen,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/quartett/weltquartett-tyranninnen.html,https://www.jugglux.ch/media/image/ea/64/ed/weltquartett-tyranninnen-223817-39164_600x600.png
2026-04-14,14. April 2026,Pött,5.0,Quartett,"Gute Bilder ,Lehrreich und unterhaltsam",kuriose-kreaturen-quartett,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/quartett/kuriose-kreaturen-quartett.html,https://www.jugglux.ch/media/image/a3/2a/ae/kuriose-kreaturen-quartett-223678-38938_600x600.jpg
2026-04-14,14. April 2026,Pött,5.0,Quartett,"Super Idee ,macht spass . Mal was anderes",testbild-quartett,https://www.jugglux.ch/spiele-und-geschenke/kartenspiele/quartett/testbild-quartett.html,https://www.jugglux.ch/media/image/60/a1/e5/testbild-quartett-223695-38943_600x600.jpg
2026-04-14,14. April 2026,LK,5.0,"Gute Qualität, für Kinder top","Unser 11-jähriges Kind hat mit diesen Beanbags jonglieren gelernt, werden täglich genutzt. Gute Qualität, sehr angenehme Oberfläche und passendes Gewicht für Kinderhände.",beanbag-junior-4farbig-beach,https://www.jugglux.ch/jonglieren-und-artistik/baelle-zum-jonglieren/jonglierbaelle-zum-trainieren/jonglierball-beanbag-60g/beanbag-junior-4farbig-beach.html,https://www.jugglux.ch/media/image/30/a9/9d/beanbag-junior-4farbig-beach-233643-20510_600x600.jpg
2026-04-12,12. April 2026,Corina,5.0,Tiptop,Genau so wie ich es erwartet habe... sehr schnelle Lieferung - merci,fiberglas-gewickelt-1.6mm-200cm-naturfarben,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/zubehoer-fuer-drachen/fiberglas-staebe/fiberglas-gewickelt-1.6mm-200cm-naturfarben.html,https://www.jugglux.ch/media/image/eb/8a/0a/Fiberglas-gewickelt-2m-naturfarben-4041642130263_600x600.jpg
2026-04-10,10. April 2026,Lisamaria,5.0,Vielen Dank!,"Ich war lange auf der Suche nach diesem Devil-Stick. Vielen Dank, dass ihr ihn wieder im Sortiment habt. Die konische Alternative ist mit diesem Stab nicht zu vergleichen!",fire-flower-kick-stick-gora-exkl.-handstaebe,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/feuer-lunasticks/fire-flower-kick-stick-gora-exkl.-handstaebe.html,https://www.jugglux.ch/media/image/3f/27/b1/fire-flower-kick-stick-gora-exkl-handstabe-234154-31496_600x600.jpg
2026-04-07,7. April 2026,,5.0,Einfach und unkompliziert,"Tolle Beschäftigung für Zwischendurch für Jung und Alt. Ich habe wegen dem Liefertermin der Online-Bestellung telefoniert, weil ich die Lieferung am Ostersamstag benötigt habe. Sehr freundlich und problemlose Abwicklung der Bestellung und Zahlung. Ich habe sicherlich nicht das letzte Mal hier eingekauft.",metall-geduldspiel,https://www.jugglux.ch/spiele-und-geschenke/knobel-und-geduldspiele/knobelspiele-aus-metall/metall-geduldspiel.html,https://www.jugglux.ch/media/image/e6/21/82/metall-geduldspiel-225058-41476_600x600.jpg
2026-04-05,5. April 2026,Bettina Schutz,5.0,Super,Wir hatten Glück und konnten den Drachen sofort ausprobieren. Unser Sohn ist begeistert und freut sich schon auf den nächsten Flug.,delta-charly-kinderdrache-als-froehlicher-rabe,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/kinderdrachen/delta-charly-kinderdrache-als-froehlicher-rabe.html,https://www.jugglux.ch/media/image/8f/10/ba/delta-charly-kinderdrache-als-frohlicher-rabe-235790-30247_600x600.jpg
2026-04-05,5. April 2026,Tinu,5.0,Sehr schön,bin absolut begeistert von den 8 Ball Magic Playing Cards. Das Design ist ein echter Hingucker,8-ball-magic-playing-cards,https://www.jugglux.ch/experimente-und-magie/zauberartikel-shop/cardistry-karten/8-ball-magic-playing-cards.html,https://www.jugglux.ch/media/image/2b/96/00/8-Ball-Magic-Playing-Cards-770000049764249764_600x600.jpg
2026-04-04,4. April 2026,Emmanuel Walter,1.5,Reissen schnell,"Die Dehnbarkeit lässt zu wünschen übrig, beim Aufwickeln ist das Loch immer am falschen Ort und wenn man zieht reisst es schnell. Ich traue mich nicht mehr das Teil von meinem Stab zu nehmen, die Montage ist eine Schwitzpartie.",flow-flower-kit,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/flowtoys-staff-und-accessories/flow-flower-kit.html,https://www.jugglux.ch/media/image/90/9f/22/silicone-inertia-flower-kit-pair-rolling-contact-staff-dragon-flow_flowtoys_detail2_600x600.jpg
2025-07-27,27. Juli 2025,Haldemann,5.0,Kein Betreff,,metall-windspiel-blatt-copper-leaf-duett,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-aus-metall/metall-windspiel-blatt-copper-leaf-duett.html,https://www.jugglux.ch/media/image/d8/07/e4/metall-windspiel-blatt-copper-leaf-duett-302308-48732_600x600.jpg
2025-07-27,27. Juli 2025,Moira,5.0,Bewertung,,spielfiguren-set-aus-holz-4-farben-60stk,https://www.jugglux.ch/spiele-und-geschenke/spielmaterial/spielfiguren-halmakegel/spielfiguren-set-aus-holz-4-farben-60stk.html,https://www.jugglux.ch/media/image/c1/96/b6/IMG_0017_600x600.jpg
2025-07-26,26. Juli 2025,Alex,5.0,Great service!,Very efficient from ordering to receiving the next day!,casino-wuerfel-rot-las-vegas-19mm,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/wuerfel-mit-6-flaechen/casino-wuerfel-rot-las-vegas-19mm.html,https://www.jugglux.ch/media/image/98/a3/83/casino-wurfel-rot-las-vegas-19mm-224275-40065_600x600.jpg
2025-07-21,21. Juli 2025,Sarah,5.0,Top für Funken,Erzeugt starke Funken bei genügend grosser Flamme. Die Menge passt gut. Tipp: In einen Salzstreuer füllen - so lässt sich das Pulver super gleichmäßig verteilen!,stahlpulver-steel-powder-fuer-feuereffekte-100g,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/anzuendfluessigkeit/stahlpulver-steel-powder-fuer-feuereffekte-100g.html,https://www.jugglux.ch/media/image/25/44/f3/stahlpulver-steel-powder-fur-feuereffekte-100g-235568-43630_600x600.jpg
2025-07-21,21. Juli 2025,Sarah,5.0,Perfekt für Dragon Staff Effekte,"Das Pulver eignet sich super für den Dragon Staff, tolle Funken und gleichmäßige Effekte. Die Menge reicht locker für mehrere Sessions. Sehr zufrieden!",titan-pulver-fuer-feuereffekte-100g,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/anzuendfluessigkeit/titan-pulver-fuer-feuereffekte-100g.html,https://www.jugglux.ch/media/image/98/96/42/titan-pulver-fur-feuereffekte-100g-235471-42970_600x600.jpg
2025-07-21,21. Juli 2025,Sarah,5.0,Tolle Effekte und gute Menge,"Das Pulver sorgt für schöne, kräftige Feuereffekte. Die Menge ist absolut ausreichend für mehrere Sessions, super Preis-Leistung!",eisen-pulver-fuer-feuereffekte-100g,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/anzuendfluessigkeit/eisen-pulver-fuer-feuereffekte-100g.html,https://www.jugglux.ch/media/image/7b/54/e1/eisen-pulver-fur-feuereffekte-100g-235470-42968_600x600.jpg
2025-07-21,21. Juli 2025,Sarah,5.0,"Leicht, kompakt und perfekt für unterwegs!","Leicht zu transportieren und ideal zum Reisen. Hat ein bisschen Extra-Gewicht, was für mich die Balance beim Spielen perfekt macht. Super zufrieden!",contact-staff-portable-feuerstab-gora-in-3-teilen,https://www.jugglux.ch/jonglieren-und-artistik/feuerartikel-und-zubehoer/fire-staff/contact-staff-portable-feuerstab-gora-in-3-teilen.html,https://www.jugglux.ch/media/image/93/4d/42/contact-staff-portable-feuerstab-gora-in-3-teilen-234014-30289_600x600.jpg
2025-07-20,20. Juli 2025,Daniela,5.0,Lieferung und Produkt,Sehr schnelle Lieferung und das Produkt ein super Mitbringsel für kleine kreative Köpfe,plus-plus-300-kreativ-bausteine-basic,https://www.jugglux.ch/experimente-und-magie/bau-und-experimentierkasten/verschiedene-bausaetze/plus-plus-300-kreativ-bausteine-basic.html,https://www.jugglux.ch/media/image/6a/73/5f/Plus-Plus-300-Kreativ-Bausteine-Basic-5710409100465_600x600.jpg
2025-07-19,19. Juli 2025,CG,5.0,Flip Kick,"Tolles Spiel für uns, unsere Kinder und Grosskinder. Wurde wirklich am Folgetag der Bestellung geliefert.",flip-kick-der-flipper-fussballkasten,https://www.jugglux.ch/spiele-und-geschenke/brettspiele/motorikspiele/flip-kick-der-flipper-fussballkasten.html,https://www.jugglux.ch/media/image/89/f9/ea/flip-kick-der-flipper-fussballkasten-221943-35532_600x600.jpg
2025-07-18,18. Juli 2025,D. Keusch,5.0,TipTop,Sevr gut. Genau sowas habe ich gesucht als Ersatz für Rummikub-Bänkli.,domino-steine-halter,https://www.jugglux.ch/spiele-und-geschenke/brettspiele/domino/domino-steine-halter.html,https://www.jugglux.ch/media/image/e2/b8/6f/domino-steine-halter-229659-45309_600x600.jpg
2025-07-17,17. Juli 2025,Mirjam,5.0,sehr schönes Einrad,"Tolles Einrad, meine Tochter liebt es! Sehr schnelle Lieferung, alles top, gerne wieder!",qu-ax-luxus-einrad-20-zoll-himmelblau,https://www.jugglux.ch/outdoor-und-freizeit/einrad-und-zubehoer/20-zoll-einraeder-qu-ax/qu-ax-luxus-einrad-20-zoll-himmelblau.html,https://www.jugglux.ch/media/image/bb/26/3d/qu-ax-luxus-einrad-20-zoll-himmelblau-237805-42032_600x600.jpg
2025-07-16,16. Juli 2025,omar,5.0,Top Diabolo,"Ein Super Diabolo geeignet für Anfänger aber auch Fortgeschrittene,
einfach spielbar und leuchtet super im Dunklen",finesse-diabolo-phosphoreszierend-mit-kugellagerachse-moon,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/kugellager-diabolo-finesse/finesse-diabolo-phosphoreszierend-mit-kugellagerachse-moon.html,https://www.jugglux.ch/media/image/d3/65/e6/finesse-diabolo-phosphoreszierend-mit-kugellagerachse-moon-42784_600x600.jpg
2025-07-15,15. Juli 2025,Mia,3.0,"Tolles toy, aber...","Nach (starker) täglicher benutzung innerhalb von wenigen Tagen ziemlich stark eingebraucht.
Auch der Preis ist ein wenig zu hoch wegen keiner Farbauswahl.",infinity-magic-cube-universe-snake-oder-pixel,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/infinity-cube/infinity-magic-cube-universe-snake-oder-pixel.html,https://www.jugglux.ch/media/image/6a/7e/53/77_600x600.jpg
2025-07-15,15. Juli 2025,Mia,5.0,Tolles toy!,"Ganz generell ist das ein Tolles toy auch für Erwachsene mit AuDHD oder mit Angstproblemen. Es hilft sehr es unterwegs zu haben um zu stimmen/anxiety relief.
Jedoch für 10chf doch schon ein bisschen teuer. (U.a. weil keine Farbauswahl)",tangle-marble,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/tangle-fidget-toy/tangle-marble.html,https://www.jugglux.ch/media/image/bf/55/09/Tangle-Marble-723459025508_600x600.jpg
2025-07-13,13. Juli 2025,L,3.5,sehr gross,"angenehm, mit der zeit etwas langweilig. als schlüsselanhänger (für mich) zu gross.",simple-dimple-pop-it-schluesselanhaenger,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/schluesselanhaenger/simple-dimple-pop-it-schluesselanhaenger.html,https://www.jugglux.ch/media/image/b8/c3/ca/simple-dimple-pop-it-schlusselanhanger-242213-45677_600x600.jpg
2025-07-13,13. Juli 2025,L,5.0,cute,"klein und süss, angenehm.",schluesselanhaenger-push-pop-bubble,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/schluesselanhaenger/schluesselanhaenger-push-pop-bubble.html,https://www.jugglux.ch/media/image/8a/f3/fd/schlusselanhanger-push-pop-bubble-239816-45557_600x600.jpg
2025-07-13,13. Juli 2025,L,4.5,angenehm,"sehr angenehm und beruhigend. das klick-geräusch kann mit der zeit etwas nerven, bzw. mitmenschen stören aber sonst super fidget.",wacky-tracks-fidget-schlange,https://www.jugglux.ch/outdoor-und-freizeit/fidget-toys/fidget-toys-diverse/wacky-tracks-fidget-schlange.html,https://www.jugglux.ch/media/image/8d/98/b0/Wacky-Tracks-5026619652794_600x600.jpg
2025-07-12,12. Juli 2025,Makres,5.0,"Geschenk, das Freude bereitet",Tipptopp angekommen und schnelle Lieferung,gluecksklee-zuechten-geschenktopf,https://www.jugglux.ch/spiele-und-geschenke/haushalt-und-gadgets/kueche-und-haushalt/gluecksklee-zuechten-geschenktopf.html,https://www.jugglux.ch/media/image/c2/94/52/glucksklee-zuchten-geschenktopf-265928-47031_600x600.jpg
2025-07-12,12. Juli 2025,Karolina,5.0,Beginner’s jackpot.,"For my first flow experiments was this wand really great! Light and stable, with additional long string in package to try out what suits me best and for very good price!",flow-wand-original-levitation-stick-firefly,https://www.jugglux.ch/jonglieren-und-artistik/poi-leuchtpoi-levistick-und-zubehoer/levisticks-flow-wand/flow-wand-original-levitation-stick-firefly.html,https://www.jugglux.ch/media/image/b6/e4/98/Flow-Wand-Original-levitation-Stick-firefly-long-string_600x600.jpg
2025-07-08,8. Juli 2025,Zonk,4.5,Show-Diabolo,"Optisch sehr ansprechende Diabolos, eher für Vitrine oder Show. Die Henrys' mit Kugellager der selben Grösse sind glaube ich ein wenig schwerer als dieses, drehen aber stabiler. Die Kugellager Fascination Diabolos sind ok. Die Fascination Diabolos ohne Kugellager sind leider wenig empfehlenswert.",diabolo-fascination-mit-kugellager-weiss-rot,https://www.jugglux.ch/jonglieren-und-artistik/diabolos-und-zubehoer/diabolos-mit-kugellager/kugellager-diabolo-fascination/diabolo-fascination-mit-kugellager-weiss-rot.html,https://www.jugglux.ch/media/image/8d/cf/6b/diabolo-fascination-mit-kugellager-weiss-rot-234955-38700_600x600.jpg
2025-07-04,4. Juli 2025,Melanie,5.0,"Schnelle Lieferung, super Produkt","Das Ersatznetz kam innert kürzester Zeit bei uns an! Super Preis/Leistung, wir würden wieder bestellen. :)",spikeball-ersatznetz,https://www.jugglux.ch/outdoor-und-freizeit/outdoor-und-gartenspiele/spikeball/spikeball-ersatznetz.html,https://www.jugglux.ch/media/image/d6/e3/62/48822_600x600.jpg
2025-06-30,30. Juni 2025,Eva Schällibaum,5.0,Fingeraugen,"Witzig, animiert zum Spielen, für kleine Hände, Lieferung blitzschnell",fingeraugen-5cm,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/fingeraugen-5cm.html,https://www.jugglux.ch/media/image/f5/2a/cc/Fingeraugen-5cm-verschiedene-Farben-5026619651902_600x600.jpg
2025-06-30,30. Juni 2025,Démarais Pascal,5.0,Melone,Es ist nicht einfach einen schönen Melone zu finden. Bei Jugglux gibt es und es ist super!!!,58,https://www.jugglux.ch/jonglieren-und-artistik/jonglier-hut-becher-boxen-flaschen/jonglierhuete/jonglierhut-melone-von-mister-babache-m/58.html,https://www.jugglux.ch/media/image/d7/15/75/jonglierhut-melone-von-mister-babache-m-58-233802-20682_600x600.jpg
2025-06-30,30. Juni 2025,Démarais Pascal,5.0,Melone,"Schöne Melone, gut balanciert, auch für kleinere Köpfe. Einfach super.",56,https://www.jugglux.ch/jonglieren-und-artistik/jonglier-hut-becher-boxen-flaschen/jonglierhuete/jonglierhut-melone-von-mister-babache-s/56.html,https://www.jugglux.ch/media/image/5a/75/62/jonglierhut-melone-von-mister-babache-s-56-233803-20683_600x600.jpg
2025-06-30,30. Juni 2025,Blume,5.0,Tiptop,"Schöne Würfel, gut zum zählen für kleinere Kinder",soft-wuerfel-ca.-4.5cm-1-stk,https://www.jugglux.ch/spiele-und-geschenke/wuerfel-fuer-spiele/schaumstoff-wuerfel/soft-wuerfel-ca.-4.5cm-1-stk.html,https://www.jugglux.ch/media/image/c6/f2/be/soft-wurfel-klein-zufallige-farbe-228910-44691_600x600.jpg
2025-06-29,29. Juni 2025,Janka,5.0,supertolles Windrad,"Bereits zweimal gekauft. Verspielt und schön. Gute Qualität, nicht ausgeblichen, immer noch wie neu. Ein paar Flügel haben sich gelöst beim starken Wind, darum haben wir sie angeklebt.",windrad-design-sunbeam-windrad,https://www.jugglux.ch/outdoor-und-freizeit/windspiele/windspiele-windraeder/windrad-design-sunbeam-windrad.html,https://www.jugglux.ch/media/image/76/55/b6/windrad-design-sunbeam-237719-41628_600x600.jpg
2025-06-28,28. Juni 2025,Silvia Bindt,5.0,Nimm - Gib - Kreisel,"Ein geniales Spiel! Ich brauche den Kreisel, um mit dem Knopftruckli zu Spielen. Es hat meine Nähfrauen so begeistert, dass ich gleich nochmals von den Kreisel bestellen musste :-)",nimm-gib-kreisel,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/kreisel-und-gyroscope/nimm-gib-kreisel.html,https://www.jugglux.ch/media/image/aa/b4/46/nimm-gib-kreisel-232267-42228_600x600.jpg
2025-06-23,23. Juni 2025,Sonja,5.0,Kinderschminke Aquacolor,"Meine Kinder sind super happy damit. Schöne Farben. Gold und Silber gleich mit dabei, das finde ich ebenfalls super.",aquacolor-12er-palette-inkl-gold-und-silber,https://www.jugglux.ch/schminke-und-buehne/schminke-und-makeup/schmink-sets-und-paletten/aquacolor-12er-palette-inkl-gold-und-silber.html,https://www.jugglux.ch/media/image/f7/6a/e4/aquacolor-12er-palette-inkl-gold-und-silber-216462-42443_600x600.jpg
2025-06-21,21. Juni 2025,René,3.5,Sehr schnell,"Ich bin ein grosser Fan das grossen Bruders und habe mir deshalb den little Arrow dazugeholt.
Er fliegt sehr stabil und macht richtig Spass in der Luft.
Er ist logischerweise deutlich schwieriger alleine zu starten, als sein grosser Bruder ,da er so leicht ist, aber es geht.
Die Verarbeitsungsqualität ist super und der Aufbau ist ein Kinderspiel.",hq-little-arrow-der-speziell-schnelle-kite,https://www.jugglux.ch/outdoor-und-freizeit/drachen-und-zubehoer/lenkdrachen/hq-little-arrow-der-speziell-schnelle-kite.html,https://www.jugglux.ch/media/image/6c/f3/f2/hq-little-arrow-der-kite-fur-jugendliche-262900-46621_600x600.jpg
2025-06-20,20. Juni 2025,Janine,5.0,Faszinierend,Macht einfach total Spasss!,pustekreisel-blow-spinner,https://www.jugglux.ch/experimente-und-magie/physikspiele-und-co/kreisel-und-gyroscope/pustekreisel-blow-spinner.html,https://www.jugglux.ch/media/image/11/db/6c/pustekreisel-blow-spinner-232859-43706_600x600.jpg
2025-06-19,19. Juni 2025,sa,5.0,Absolute Empfehlung,"""Sehr freundliche Kommunikation und blitzschnelle Lieferung! Es war bereits unser zweites Kinderfest mit den Echsen, und sowohl Groß als auch Klein waren erneut begeistert. Absolute Empfehlung!""",stretch-echse,https://www.jugglux.ch/kurioses-und-kultiges/kleinigkeiten-und-verspieltes/krimskrams/stretch-echse.html,https://www.jugglux.ch/media/image/66/9a/20/stretch-echse-218316-40883_600x600.jpg
